dim_age,dim_gender,dim_product_category,dim_season,dim_location,dim_item_purchased,meas_store_visits_per_month,meas_total_spending,dim_online_shopping,meas_membership_duration,meas_discount_usage,dim_preferred_payment_method,meas_days_since_last_purchase,meas_loyalty_points,meas_average_basket_size,meas_annual_income,meas_purchase_frequency,dim_preferred_product_category,meas_satisfaction_score,meas_cross_channel_shopping,dim_order_date
55.0,Male,Footwear,Winter,Virginia,Sandals,7.0,4197.0,No,24.0,10.0,Mobile Wallet,29.0,86.0,1.0,94009.0,8.0,Accessories,4.35,True,23-11-2022
34.0,Male,Accessories,Winter,California,Sunglasses,20.0,1162.0,Yes,1.0,10.0,Debit Card,24.0,13.0,6.0,84288.0,1.0,Footwear,4.9,True,24-09-2022
47.0,Male,Accessories,Summer,New York,Sunglasses,17.0,1478.0,Yes,14.0,2.0,Credit Card,27.0,65.0,5.0,48399.0,4.0,Accessories,2.99,False,21-05-2023
27.0,Male,Clothing,Winter,Indiana,Socks,12.0,6187.0,Yes,16.0,8.0,Cash,2.0,81.0,10.0,69956.0,9.0,Footwear,3.58,False,07-09-2023
67.0,Male,Clothing,Fall,Mississippi,Sweater,11.0,6052.0,No,19.0,2.0,Cash,29.0,78.0,8.0,55789.0,2.0,Footwear,2.56,False,21-12-2023
40.0,Male,Footwear,Winter,New York,Boots,19.0,6062.0,Yes,1.0,7.0,Debit Card,3.0,18.0,6.0,114917.0,5.0,Accessories,2.58,True,31-05-2023
53.0,Male,Accessories,Fall,New Mexico,Handbag,17.0,7611.0,No,1.0,1.0,Debit Card,30.0,67.0,9.0,70661.0,9.0,Accessories,3.52,True,26-03-2022
24.0,Male,Clothing,Winter,Kentucky,Dress,8.0,2988.0,No,4.0,10.0,Debit Card,15.0,2.0,1.0,114510.0,2.0,Clothing,2.83,False,23-02-2022
47.0,Male,Accessories,Winter,North Dakota,Hat,4.0,9868.0,Yes,5.0,8.0,Mobile Wallet,29.0,21.0,9.0,61896.0,9.0,Outerwear,3.38,True,28-10-2022
53.0,Male,Footwear,Fall,Arkansas,Sandals,10.0,5086.0,No,18.0,7.0,Cash,8.0,76.0,2.0,59026.0,2.0,Accessories,4.93,True,21-02-2023
47.0,Male,Footwear,Winter,Maryland,Shoes,15.0,5136.0,No,14.0,2.0,Mobile Wallet,21.0,50.0,5.0,42573.0,6.0,Outerwear,2.3,False,28-02-2022
38.0,Male,Clothing,Winter,Connecticut,Skirt,3.0,8727.0,No,1.0,10.0,Mobile Wallet,25.0,49.0,6.0,83736.0,6.0,Accessories,4.41,False,17-11-2023
48.0,Male,Accessories,Summer,Utah,Sunglasses,11.0,7349.0,No,20.0,9.0,Debit Card,16.0,23.0,1.0,58243.0,7.0,Outerwear,1.55,False,09-01-2023
47.0,Male,Clothing,Fall,Missouri,Skirt,16.0,1189.0,Yes,21.0,6.0,Cash,30.0,51.0,3.0,113171.0,6.0,Clothing,1.02,True,23-09-2022
19.0,Male,Clothing,Winter,Nebraska,T-shirt,16.0,3427.0,No,24.0,5.0,Mobile Wallet,18.0,21.0,7.0,100869.0,4.0,Footwear,4.16,True,04-05-2023
38.0,Male,Footwear,Winter,Hawaii,Sandals,10.0,6574.0,No,14.0,9.0,Debit Card,3.0,40.0,1.0,82044.0,5.0,Footwear,4.64,True,10-08-2022
57.0,Male,Clothing,Spring,Illinois,Shirt,8.0,5473.0,No,24.0,2.0,Credit Card,16.0,86.0,6.0,102659.0,9.0,Footwear,1.83,True,16-02-2022
70.0,Male,Clothing,Fall,Vermont,Jeans,10.0,7370.0,No,6.0,3.0,Credit Card,15.0,34.0,8.0,73559.0,7.0,Clothing,1.01,False,28-10-2023
38.0,Male,Clothing,Summer,New Jersey,Shorts,3.0,6188.0,Yes,11.0,5.0,Credit Card,3.0,53.0,4.0,108889.0,1.0,Clothing,2.76,True,31-03-2023
35.0,Male,Clothing,Fall,Kentucky,Shirt,16.0,8114.0,No,6.0,6.0,Mobile Wallet,2.0,36.0,10.0,64699.0,4.0,Footwear,1.8,True,11-01-2022
46.0,Male,Accessories,Spring,Wyoming,Scarf,11.0,7674.0,No,12.0,7.0,Debit Card,27.0,23.0,4.0,46760.0,6.0,Footwear,2.68,True,17-07-2022
32.0,Male,Accessories,Fall,Hawaii,Handbag,10.0,5122.0,No,15.0,8.0,Mobile Wallet,10.0,80.0,5.0,99556.0,8.0,Clothing,4.7,False,24-04-2022
38.0,Male,Clothing,Winter,Missouri,Skirt,5.0,9781.0,Yes,13.0,6.0,Credit Card,20.0,86.0,1.0,119996.0,6.0,Clothing,1.95,False,10-06-2023
41.0,Male,Accessories,Winter,Mississippi,Handbag,11.0,4502.0,No,17.0,10.0,Debit Card,16.0,61.0,7.0,39342.0,9.0,Clothing,2.63,True,16-07-2023
19.0,Male,Accessories,Spring,Massachusetts,Gloves,2.0,9706.0,Yes,13.0,6.0,Credit Card,19.0,10.0,1.0,67848.0,3.0,Outerwear,4.86,True,15-11-2022
18.0,Male,Clothing,Fall,Louisiana,Shirt,16.0,6153.0,Yes,16.0,4.0,Mobile Wallet,14.0,84.0,6.0,51487.0,9.0,Footwear,1.11,True,07-01-2022
45.0,Male,Clothing,Winter,West Virginia,Blouse,20.0,9445.0,No,8.0,8.0,Credit Card,8.0,11.0,5.0,97462.0,2.0,Accessories,1.49,True,27-01-2023
23.0,Male,Clothing,Summer,Washington,Dress,20.0,9713.0,No,10.0,10.0,Credit Card,2.0,47.0,8.0,66813.0,4.0,Footwear,2.51,True,07-11-2022
60.0,Male,Clothing,Summer,Oregon,Shorts,2.0,3774.0,No,4.0,2.0,Debit Card,19.0,17.0,7.0,75944.0,5.0,Footwear,2.15,False,27-09-2023
52.0,Male,Footwear,Spring,New York,Shoes,2.0,1659.0,No,1.0,4.0,Cash,13.0,25.0,3.0,33422.0,2.0,Accessories,2.23,False,22-12-2022
42.0,Male,Footwear,Winter,Iowa,Sandals,9.0,1550.0,Yes,3.0,4.0,Cash,10.0,14.0,7.0,58770.0,3.0,Clothing,4.94,True,28-10-2022
29.0,Male,Clothing,Summer,Idaho,Pants,14.0,3945.0,Yes,11.0,10.0,Mobile Wallet,15.0,90.0,6.0,76681.0,4.0,Outerwear,4.33,False,09-11-2023
31.0,Male,Outerwear,Spring,New Jersey,Jacket,7.0,5929.0,Yes,1.0,7.0,Debit Card,24.0,61.0,4.0,92465.0,2.0,Outerwear,4.59,True,14-10-2022
30.0,Male,Clothing,Winter,Ohio,Skirt,10.0,8129.0,No,19.0,5.0,Mobile Wallet,4.0,100.0,1.0,81827.0,6.0,Accessories,3.04,True,19-06-2023
23.0,Male,Accessories,Spring,Connecticut,Handbag,12.0,5276.0,Yes,9.0,8.0,Credit Card,16.0,20.0,9.0,30829.0,6.0,Accessories,4.56,True,11-08-2022
31.0,Male,Outerwear,Fall,Florida,Coat,15.0,9775.0,No,6.0,10.0,Credit Card,3.0,97.0,2.0,40920.0,1.0,Clothing,2.05,False,14-12-2022
40.0,Male,Clothing,Fall,South Carolina,Sweater,3.0,5710.0,No,3.0,8.0,Credit Card,19.0,96.0,3.0,65898.0,10.0,Outerwear,2.89,False,13-10-2022
39.0,Male,Clothing,Summer,Missouri,Shorts,17.0,2998.0,No,16.0,5.0,Cash,18.0,29.0,2.0,109860.0,10.0,Accessories,2.49,True,08-01-2022
28.0,Male,Clothing,Fall,Rhode Island,Skirt,5.0,4966.0,Yes,5.0,4.0,Cash,12.0,4.0,8.0,49719.0,1.0,Outerwear,2.62,False,28-11-2022
23.0,Male,Accessories,Summer,Delaware,Gloves,2.0,668.0,No,7.0,1.0,Credit Card,11.0,77.0,1.0,117393.0,7.0,Clothing,4.99,True,25-04-2023
42.0,Male,Accessories,Spring,Colorado,Backpack,16.0,5746.0,No,13.0,10.0,Credit Card,15.0,30.0,3.0,114973.0,1.0,Clothing,4.07,True,22-02-2022
68.0,Male,Clothing,Spring,Nebraska,Dress,19.0,8262.0,Yes,13.0,5.0,Cash,19.0,26.0,5.0,64133.0,4.0,Clothing,3.48,True,20-04-2022
24.0,Male,Accessories,Winter,Vermont,Belt,3.0,8552.0,No,23.0,9.0,Credit Card,27.0,71.0,1.0,115654.0,3.0,Clothing,4.23,True,26-03-2023
24.0,Male,Accessories,Winter,Montana,Gloves,17.0,4468.0,No,3.0,1.0,Credit Card,2.0,25.0,1.0,45519.0,6.0,Accessories,2.18,True,22-06-2022
21.0,Male,Accessories,Summer,Florida,Jewelry,4.0,7030.0,No,8.0,6.0,Credit Card,11.0,52.0,5.0,110456.0,4.0,Clothing,2.82,False,05-01-2022
49.0,Male,Clothing,Fall,Delaware,Socks,15.0,729.0,No,2.0,3.0,Mobile Wallet,12.0,68.0,2.0,45089.0,3.0,Footwear,3.42,True,22-03-2022
41.0,Male,Outerwear,Summer,Connecticut,Coat,6.0,8355.0,No,18.0,3.0,Credit Card,22.0,8.0,10.0,53371.0,9.0,Outerwear,1.33,False,22-03-2022
22.0,Male,Accessories,Fall,Hawaii,Handbag,4.0,3990.0,Yes,22.0,4.0,Mobile Wallet,25.0,81.0,5.0,69570.0,7.0,Accessories,1.11,False,11-01-2023
42.0,Male,Clothing,Winter,New Mexico,Blouse,15.0,9228.0,Yes,4.0,1.0,Credit Card,27.0,41.0,7.0,108149.0,8.0,Footwear,2.99,False,01-05-2022
30.0,Male,Clothing,Spring,Kansas,Shorts,14.0,3225.0,No,2.0,7.0,Mobile Wallet,16.0,40.0,6.0,73008.0,2.0,Footwear,1.93,True,08-02-2022
38.0,Male,Footwear,Spring,Nevada,Shoes,5.0,478.0,No,10.0,9.0,Mobile Wallet,10.0,55.0,9.0,78898.0,1.0,Footwear,3.59,False,13-03-2023
40.0,Male,Clothing,Winter,North Carolina,Shorts,4.0,5499.0,No,5.0,1.0,Debit Card,10.0,18.0,6.0,70658.0,9.0,Accessories,1.61,True,07-06-2022
55.0,Male,Footwear,Winter,New Mexico,Sandals,20.0,3826.0,Yes,23.0,3.0,Credit Card,2.0,49.0,5.0,59469.0,10.0,Clothing,2.6,False,03-11-2023
37.0,Male,Clothing,Spring,Idaho,Blouse,2.0,524.0,Yes,19.0,2.0,Cash,17.0,90.0,6.0,53468.0,6.0,Footwear,1.14,True,13-05-2023
41.0,Male,Outerwear,Winter,California,Coat,2.0,4171.0,No,15.0,5.0,Mobile Wallet,17.0,59.0,1.0,60964.0,5.0,Clothing,1.79,False,23-03-2022
38.0,Male,Clothing,Fall,Wisconsin,Blouse,5.0,8066.0,No,20.0,9.0,Debit Card,19.0,80.0,4.0,76593.0,6.0,Accessories,2.02,True,12-12-2022
42.0,Male,Accessories,Spring,Alaska,Belt,5.0,6644.0,Yes,24.0,4.0,Cash,24.0,1.0,10.0,33859.0,5.0,Clothing,1.55,False,08-10-2022
26.0,Male,Clothing,Summer,Pennsylvania,Blouse,14.0,3022.0,No,4.0,10.0,Debit Card,27.0,5.0,10.0,46453.0,6.0,Clothing,2.35,False,29-03-2023
41.0,Male,Accessories,Winter,Virginia,Scarf,14.0,8624.0,No,16.0,2.0,Mobile Wallet,28.0,65.0,10.0,94669.0,9.0,Footwear,1.27,False,28-03-2022
27.0,Male,Clothing,Spring,California,Shirt,3.0,1371.0,No,23.0,5.0,Cash,1.0,11.0,9.0,50632.0,2.0,Footwear,2.82,True,14-04-2023
61.0,Male,Clothing,Summer,Kentucky,Socks,7.0,6027.0,No,9.0,8.0,Debit Card,6.0,58.0,7.0,117822.0,2.0,Footwear,3.04,True,26-11-2023
58.0,Male,Clothing,Fall,New York,Jeans,16.0,9609.0,No,12.0,8.0,Mobile Wallet,3.0,97.0,3.0,82372.0,10.0,Clothing,1.08,True,08-08-2023
25.0,Male,Clothing,Spring,Vermont,Dress,6.0,2036.0,Yes,11.0,4.0,Debit Card,9.0,50.0,3.0,89840.0,6.0,Footwear,2.72,True,16-11-2022
33.0,Male,Footwear,Summer,Pennsylvania,Boots,11.0,306.0,No,22.0,8.0,Cash,23.0,57.0,7.0,56394.0,2.0,Clothing,1.45,False,10-08-2023
57.0,Male,Accessories,Summer,New York,Scarf,10.0,1705.0,Yes,19.0,3.0,Credit Card,23.0,20.0,3.0,36271.0,2.0,Outerwear,3.95,True,11-01-2023
39.0,Male,Accessories,Summer,North Carolina,Scarf,19.0,945.0,No,8.0,2.0,Debit Card,7.0,42.0,6.0,113811.0,6.0,Clothing,2.7,True,06-12-2023
60.0,Male,Accessories,Summer,Wyoming,Gloves,10.0,9425.0,Yes,20.0,8.0,Credit Card,27.0,82.0,4.0,42971.0,9.0,Footwear,4.88,False,26-12-2022
39.0,Male,Clothing,Spring,Ohio,Pants,8.0,8427.0,Yes,15.0,3.0,Debit Card,7.0,47.0,5.0,79744.0,3.0,Accessories,1.41,True,01-06-2022
42.0,Male,Clothing,Summer,Alabama,Dress,16.0,1518.0,Yes,18.0,9.0,Mobile Wallet,23.0,52.0,10.0,79093.0,7.0,Clothing,3.52,False,16-01-2023
53.0,Male,Clothing,Winter,Rhode Island,Dress,16.0,8532.0,No,8.0,5.0,Mobile Wallet,20.0,67.0,1.0,87589.0,2.0,Footwear,4.82,True,02-12-2023
20.0,Male,Clothing,Winter,Oregon,Jeans,7.0,2846.0,No,16.0,8.0,Credit Card,15.0,64.0,3.0,46984.0,4.0,Outerwear,4.3,False,19-04-2023
46.0,Male,Clothing,Fall,North Dakota,Sweater,14.0,8204.0,No,14.0,9.0,Mobile Wallet,22.0,46.0,8.0,107332.0,8.0,Accessories,1.87,False,23-01-2023
46.0,Male,Footwear,Spring,Illinois,Sandals,14.0,7065.0,Yes,24.0,4.0,Credit Card,13.0,97.0,1.0,107897.0,9.0,Footwear,1.94,False,29-04-2023
69.0,Male,Accessories,Fall,New Mexico,Handbag,10.0,9172.0,Yes,13.0,1.0,Debit Card,18.0,27.0,1.0,68331.0,6.0,Outerwear,4.67,True,24-12-2022
28.0,Male,Accessories,Summer,Colorado,Scarf,12.0,6348.0,No,24.0,2.0,Mobile Wallet,21.0,39.0,7.0,62981.0,7.0,Accessories,1.22,False,19-04-2022
42.0,Male,Footwear,Summer,Utah,Sandals,11.0,7603.0,Yes,24.0,6.0,Mobile Wallet,29.0,79.0,8.0,40935.0,4.0,Outerwear,2.97,False,25-10-2022
30.0,Male,Accessories,Summer,Virginia,Sunglasses,11.0,7768.0,Yes,9.0,1.0,Credit Card,10.0,86.0,8.0,112556.0,1.0,Clothing,3.65,True,28-02-2022
50.0,Male,Clothing,Winter,Maine,Sweater,16.0,7832.0,No,17.0,9.0,Credit Card,4.0,6.0,6.0,113794.0,4.0,Footwear,3.52,False,27-09-2022
59.0,Male,Clothing,Winter,Nebraska,Pants,1.0,9278.0,Yes,15.0,7.0,Mobile Wallet,22.0,49.0,1.0,76829.0,4.0,Footwear,3.52,False,28-08-2023
54.0,Male,Accessories,Fall,Hawaii,Hat,12.0,6056.0,No,24.0,4.0,Debit Card,21.0,69.0,1.0,107558.0,5.0,Outerwear,4.65,True,03-12-2023
50.0,Male,Accessories,Fall,Idaho,Belt,1.0,7639.0,No,21.0,7.0,Cash,18.0,67.0,7.0,39682.0,1.0,Footwear,2.56,True,30-05-2023
25.0,Male,Footwear,Winter,West Virginia,Sandals,9.0,9586.0,No,23.0,5.0,Cash,22.0,75.0,6.0,54545.0,6.0,Footwear,3.9,True,05-04-2022
41.0,Male,Clothing,Winter,Vermont,Pants,10.0,4246.0,No,9.0,6.0,Credit Card,6.0,31.0,7.0,114691.0,4.0,Clothing,1.97,True,07-04-2022
35.0,Male,Accessories,Fall,Indiana,Jewelry,20.0,7674.0,No,9.0,9.0,Cash,22.0,16.0,7.0,32533.0,6.0,Outerwear,2.41,True,18-06-2023
67.0,Male,Accessories,Winter,Idaho,Sunglasses,17.0,2158.0,No,19.0,4.0,Cash,28.0,38.0,1.0,105597.0,3.0,Outerwear,1.61,True,23-04-2023
33.0,Male,Clothing,Fall,Minnesota,Blouse,2.0,9363.0,Yes,13.0,4.0,Cash,23.0,55.0,2.0,105619.0,9.0,Accessories,2.0,False,06-06-2023
19.0,Male,Accessories,Fall,Wyoming,Belt,20.0,1106.0,No,19.0,4.0,Debit Card,22.0,48.0,6.0,72631.0,5.0,Outerwear,2.23,True,28-02-2023
25.0,Male,Clothing,Fall,Kansas,Shorts,7.0,294.0,Yes,20.0,2.0,Cash,15.0,10.0,3.0,31498.0,10.0,Accessories,4.12,False,17-12-2023
32.0,Male,Clothing,Summer,Georgia,Pants,1.0,9289.0,Yes,1.0,6.0,Credit Card,4.0,83.0,9.0,96416.0,10.0,Outerwear,2.41,True,21-06-2022
30.0,Male,Footwear,Fall,Kansas,Sandals,19.0,5537.0,No,7.0,5.0,Debit Card,20.0,30.0,5.0,46133.0,1.0,Footwear,4.97,True,10-09-2022
18.0,Male,Accessories,Winter,Nebraska,Gloves,7.0,9955.0,No,4.0,5.0,Credit Card,25.0,70.0,4.0,87467.0,9.0,Accessories,3.06,False,09-03-2023
38.0,Male,Accessories,Spring,Washington,Belt,14.0,7230.0,Yes,21.0,2.0,Mobile Wallet,6.0,52.0,9.0,87467.0,9.0,Accessories,3.2,True,22-04-2022
22.0,Male,Clothing,Spring,Missouri,Shirt,2.0,4575.0,Yes,1.0,4.0,Cash,16.0,58.0,7.0,52815.0,3.0,Accessories,2.67,True,24-06-2023
40.0,Male,Accessories,Summer,Washington,Scarf,4.0,1485.0,No,3.0,4.0,Debit Card,16.0,28.0,2.0,80419.0,8.0,Accessories,2.65,False,22-10-2023
54.0,Male,Accessories,Fall,Kansas,Gloves,18.0,913.0,Yes,20.0,10.0,Mobile Wallet,26.0,33.0,8.0,44904.0,7.0,Accessories,2.38,False,28-09-2022
70.0,Male,Clothing,Fall,Minnesota,Pants,14.0,2264.0,No,7.0,9.0,Debit Card,28.0,36.0,4.0,98020.0,8.0,Accessories,2.23,False,21-02-2022
52.0,Male,Footwear,Spring,Colorado,Sneakers,12.0,920.0,No,9.0,5.0,Debit Card,28.0,93.0,8.0,67300.0,1.0,Outerwear,2.86,False,06-04-2022
34.0,Male,Outerwear,Fall,Utah,Jacket,15.0,6929.0,No,24.0,4.0,Cash,1.0,19.0,1.0,30734.0,2.0,Footwear,3.29,False,29-05-2022
65.0,Male,Footwear,Spring,North Carolina,Shoes,11.0,837.0,Yes,11.0,1.0,Debit Card,9.0,42.0,5.0,101386.0,4.0,Clothing,1.15,True,31-07-2022
38.0,Male,Clothing,Summer,Florida,Blouse,6.0,4752.0,Yes,9.0,1.0,Debit Card,10.0,18.0,9.0,84093.0,9.0,Footwear,1.41,False,17-01-2022
35.0,Male,Footwear,Winter,New Hampshire,Boots,4.0,3428.0,Yes,15.0,7.0,Debit Card,6.0,71.0,2.0,80366.0,6.0,Footwear,4.73,False,15-05-2022
40.0,Male,Clothing,Spring,Illinois,Socks,19.0,2894.0,Yes,13.0,6.0,Credit Card,17.0,15.0,6.0,77876.0,10.0,Footwear,3.83,True,13-11-2023
23.0,Male,Clothing,Winter,Louisiana,T-shirt,6.0,8135.0,No,19.0,4.0,Mobile Wallet,3.0,16.0,8.0,72325.0,4.0,Accessories,3.8,True,03-12-2023
45.0,Male,Footwear,Summer,Alabama,Sandals,14.0,560.0,No,13.0,10.0,Mobile Wallet,8.0,48.0,9.0,51402.0,8.0,Footwear,1.77,True,20-02-2023
40.0,Male,Footwear,Winter,Florida,Sneakers,13.0,4570.0,No,18.0,5.0,Cash,8.0,27.0,10.0,38278.0,6.0,Footwear,4.35,False,17-06-2022
42.0,Male,Accessories,Summer,Alabama,Jewelry,10.0,2338.0,Yes,2.0,7.0,Cash,21.0,2.0,5.0,108403.0,9.0,Outerwear,3.36,False,03-04-2023
57.0,Male,Footwear,Winter,California,Sandals,3.0,7487.0,No,5.0,1.0,Debit Card,4.0,40.0,4.0,67224.0,3.0,Clothing,3.06,False,01-12-2022
18.0,Male,Outerwear,Summer,Maryland,Jacket,16.0,2590.0,Yes,13.0,1.0,Mobile Wallet,28.0,11.0,4.0,114039.0,8.0,Footwear,3.88,False,16-12-2022
18.0,Male,Clothing,Spring,Nevada,Skirt,7.0,7855.0,Yes,6.0,10.0,Mobile Wallet,15.0,54.0,9.0,116508.0,4.0,Outerwear,1.56,False,07-02-2023
56.0,Male,Clothing,Winter,Massachusetts,Shirt,6.0,6426.0,No,16.0,4.0,Mobile Wallet,25.0,99.0,8.0,105225.0,10.0,Outerwear,2.98,True,22-11-2022
35.0,Male,Clothing,Summer,South Carolina,Shorts,17.0,5281.0,No,7.0,10.0,Mobile Wallet,25.0,52.0,5.0,49832.0,10.0,Accessories,1.12,False,15-05-2023
49.0,Male,Clothing,Fall,Delaware,Socks,3.0,522.0,Yes,8.0,2.0,Cash,28.0,77.0,2.0,34909.0,1.0,Outerwear,2.93,False,21-01-2022
49.0,Male,Outerwear,Fall,Hawaii,Jacket,2.0,9320.0,No,23.0,9.0,Debit Card,22.0,8.0,10.0,85712.0,6.0,Accessories,3.56,False,09-03-2022
34.0,Male,Accessories,Summer,Florida,Jewelry,2.0,9079.0,Yes,24.0,8.0,Credit Card,17.0,81.0,4.0,36073.0,4.0,Clothing,2.62,False,26-11-2022
63.0,Male,Clothing,Winter,Rhode Island,T-shirt,3.0,635.0,No,8.0,9.0,Credit Card,15.0,32.0,2.0,81900.0,8.0,Accessories,1.59,False,03-08-2023
42.0,Male,Accessories,Spring,Wyoming,Gloves,8.0,6964.0,Yes,22.0,1.0,Debit Card,15.0,6.0,4.0,70504.0,7.0,Outerwear,3.24,True,19-11-2023
41.0,Male,Footwear,Summer,Colorado,Shoes,8.0,6677.0,Yes,14.0,8.0,Cash,13.0,30.0,7.0,114053.0,1.0,Accessories,3.44,True,08-01-2023
26.0,Male,Footwear,Fall,Virginia,Shoes,5.0,5399.0,No,7.0,8.0,Mobile Wallet,22.0,57.0,2.0,96902.0,3.0,Footwear,3.03,False,06-05-2022
48.0,Male,Footwear,Summer,Nebraska,Shoes,9.0,8340.0,Yes,22.0,2.0,Debit Card,2.0,47.0,4.0,45025.0,3.0,Clothing,2.64,True,08-09-2023
62.0,Male,Clothing,Spring,Oklahoma,Hoodie,7.0,6691.0,No,1.0,5.0,Mobile Wallet,13.0,32.0,9.0,67639.0,8.0,Footwear,2.85,False,24-01-2022
24.0,Male,Accessories,Winter,North Dakota,Belt,18.0,684.0,No,1.0,1.0,Debit Card,10.0,81.0,2.0,45979.0,1.0,Outerwear,2.82,True,24-10-2023
48.0,Male,Outerwear,Spring,Michigan,Coat,12.0,7811.0,Yes,5.0,1.0,Credit Card,18.0,41.0,8.0,47007.0,6.0,Accessories,4.12,True,24-09-2023
31.0,Male,Clothing,Fall,California,Blouse,13.0,5263.0,No,20.0,1.0,Credit Card,2.0,13.0,2.0,31454.0,10.0,Footwear,4.66,True,05-11-2023
41.0,Male,Clothing,Fall,Tennessee,Skirt,11.0,6371.0,Yes,7.0,10.0,Cash,8.0,71.0,10.0,37298.0,10.0,Footwear,4.54,False,09-11-2023
24.0,Male,Clothing,Winter,Ohio,T-shirt,4.0,538.0,Yes,16.0,2.0,Debit Card,25.0,57.0,2.0,109307.0,10.0,Clothing,1.91,True,15-09-2022
60.0,Male,Clothing,Spring,Florida,Jeans,20.0,3500.0,Yes,7.0,4.0,Cash,21.0,15.0,2.0,119623.0,8.0,Clothing,2.64,False,22-04-2022
38.0,Male,Accessories,Fall,Missouri,Scarf,11.0,2940.0,No,13.0,2.0,Cash,3.0,17.0,7.0,80011.0,6.0,Clothing,1.39,False,05-05-2023
58.0,Male,Accessories,Spring,South Carolina,Backpack,20.0,8830.0,Yes,2.0,9.0,Credit Card,18.0,17.0,7.0,47514.0,7.0,Clothing,4.39,False,24-08-2022
53.0,Male,Accessories,Winter,Arizona,Backpack,6.0,3979.0,No,23.0,3.0,Cash,30.0,45.0,2.0,33123.0,10.0,Footwear,4.7,True,26-07-2023
44.0,Male,Accessories,Winter,Indiana,Scarf,1.0,2975.0,Yes,16.0,6.0,Credit Card,26.0,60.0,3.0,101101.0,2.0,Accessories,4.27,True,29-10-2023
51.0,Male,Accessories,Summer,North Dakota,Hat,11.0,6598.0,Yes,10.0,7.0,Credit Card,22.0,42.0,6.0,71038.0,9.0,Footwear,1.06,True,04-11-2023
36.0,Male,Outerwear,Fall,Montana,Coat,9.0,9783.0,No,15.0,8.0,Debit Card,5.0,93.0,8.0,100082.0,10.0,Footwear,3.82,True,05-04-2022
20.0,Male,Clothing,Fall,Missouri,Dress,1.0,2899.0,No,1.0,1.0,Debit Card,13.0,13.0,8.0,67322.0,2.0,Outerwear,3.08,True,14-11-2023
32.0,Male,Accessories,Spring,Kentucky,Gloves,15.0,8318.0,Yes,20.0,2.0,Mobile Wallet,10.0,51.0,2.0,105590.0,9.0,Outerwear,1.36,False,12-01-2023
66.0,Male,Clothing,Spring,Georgia,Sweater,12.0,4624.0,No,1.0,6.0,Credit Card,4.0,23.0,7.0,37969.0,4.0,Footwear,2.96,False,03-10-2022
49.0,Male,Clothing,Fall,Kentucky,Skirt,7.0,6038.0,No,9.0,10.0,Credit Card,18.0,71.0,5.0,95657.0,3.0,Clothing,1.59,True,13-12-2023
27.0,Male,Clothing,Spring,Georgia,Blouse,14.0,290.0,Yes,15.0,9.0,Cash,26.0,41.0,6.0,50127.0,3.0,Outerwear,4.81,False,12-10-2022
29.0,Male,Clothing,Summer,Alaska,Dress,12.0,137.0,Yes,10.0,1.0,Credit Card,20.0,69.0,5.0,76328.0,10.0,Accessories,4.28,True,11-09-2022
29.0,Male,Outerwear,Spring,Maine,Jacket,16.0,7106.0,Yes,19.0,8.0,Credit Card,28.0,42.0,8.0,110564.0,5.0,Footwear,4.8,True,07-03-2022
55.0,Male,Outerwear,Winter,New Mexico,Coat,10.0,3979.0,No,15.0,1.0,Mobile Wallet,27.0,76.0,8.0,93561.0,2.0,Footwear,1.04,True,30-04-2022
57.0,Male,Clothing,Spring,New York,Dress,4.0,9101.0,No,8.0,9.0,Debit Card,25.0,47.0,6.0,39415.0,3.0,Outerwear,4.63,False,23-05-2022
29.0,Male,Clothing,Winter,Oklahoma,Shorts,12.0,7866.0,No,21.0,3.0,Debit Card,14.0,82.0,3.0,93631.0,5.0,Clothing,1.61,False,22-04-2023
31.0,Male,Clothing,Summer,Wyoming,Jeans,9.0,1626.0,Yes,14.0,6.0,Debit Card,14.0,17.0,6.0,70584.0,6.0,Footwear,1.59,False,10-09-2023
25.0,Male,Accessories,Summer,Alabama,Hat,3.0,8746.0,Yes,3.0,3.0,Mobile Wallet,2.0,3.0,5.0,95447.0,3.0,Outerwear,2.54,True,02-07-2023
61.0,Male,Accessories,Fall,Maryland,Gloves,11.0,4561.0,No,16.0,4.0,Credit Card,3.0,89.0,4.0,55744.0,8.0,Clothing,2.43,True,17-10-2023
53.0,Male,Footwear,Spring,West Virginia,Sneakers,5.0,6003.0,No,14.0,4.0,Mobile Wallet,2.0,29.0,6.0,80435.0,7.0,Footwear,2.15,True,04-11-2023
22.0,Male,Footwear,Summer,Kentucky,Shoes,11.0,9587.0,Yes,5.0,5.0,Debit Card,16.0,10.0,9.0,57741.0,3.0,Outerwear,1.66,True,17-09-2022
28.0,Male,Clothing,Summer,Kansas,Hoodie,20.0,7741.0,Yes,1.0,6.0,Debit Card,28.0,5.0,10.0,30770.0,4.0,Outerwear,4.46,True,18-05-2022
18.0,Male,Footwear,Fall,Idaho,Sneakers,20.0,1925.0,Yes,11.0,1.0,Debit Card,13.0,99.0,4.0,103886.0,4.0,Clothing,1.26,True,28-10-2023
44.0,Male,Accessories,Winter,Ohio,Handbag,18.0,7997.0,Yes,17.0,10.0,Credit Card,5.0,81.0,3.0,82035.0,6.0,Clothing,2.28,True,04-07-2023
