customer_id,age,gender,category,season,location,item_purchased,store_visits_per_month,total_spending,online_shopping,membership_duration,discount_usage,preferred_payment_method,days_since_last_purchase,loyalty_points,average_basket_size,annual_income,purchase_frequency,preferred_product_category,satisfaction_score,cross_channel_shopping
2071,56,Male,Accessories,Spring,Nebraska,Jewelry,6,7144,No,20,2,Credit Card,26,96,1,71570,1,Outerwear,3.73,TRUE
2072,69,Male,Outerwear,Fall,South Carolina,Jacket,17,6822,No,6,2,Debit Card,3,62,4,104484,1,Footwear,1.36,FALSE
2073,39,Male,Accessories,Winter,Massachusetts,Backpack,20,9740,Yes,23,2,Credit Card,19,88,3,97216,6,Clothing,4.07,FALSE
2074,38,Male,Accessories,Winter,Texas,Belt,12,4353,No,15,2,Cash,28,23,4,115457,7,Footwear,4.02,TRUE
2075,36,Male,Accessories,Summer,Florida,Scarf,19,557,Yes,6,3,Debit Card,18,86,7,85204,8,Accessories,2.01,TRUE
2076,46,Male,Clothing,Fall,South Carolina,Sweater,7,9709,No,8,8,Cash,5,12,8,99089,5,Outerwear,4.52,FALSE
2077,59,Male,Accessories,Fall,Florida,Gloves,16,5452,No,8,10,Cash,23,4,7,118289,9,Accessories,4.54,FALSE
2078,64,Male,Accessories,Fall,Nebraska,Scarf,15,1658,Yes,1,2,Credit Card,30,69,10,91797,9,Outerwear,2.78,TRUE
2079,49,Male,Clothing,Spring,Hawaii,Dress,11,5242,No,14,8,Cash,26,25,6,70412,3,Accessories,3.05,TRUE
2080,32,Male,Clothing,Summer,Montana,Jeans,13,4824,No,11,9,Mobile Wallet,1,60,9,52115,3,Accessories,1.16,TRUE
2081,29,Male,Accessories,Fall,South Dakota,Sunglasses,3,210,Yes,17,3,Cash,9,53,4,93408,6,Clothing,2.82,FALSE
2082,24,Male,Outerwear,Spring,Alabama,Coat,19,3133,No,13,2,Credit Card,24,23,6,82763,7,Footwear,3.68,FALSE
2083,41,Male,Clothing,Summer,Arkansas,Jeans,19,4602,No,23,2,Debit Card,9,99,10,33101,3,Outerwear,2.42,TRUE
2084,41,Male,Accessories,Fall,Mississippi,Scarf,4,9616,Yes,21,6,Debit Card,17,41,4,32819,9,Clothing,4.68,TRUE
2085,32,Male,Clothing,Summer,Vermont,Blouse,18,7174,Yes,21,4,Mobile Wallet,13,8,10,30706,4,Footwear,4.9,FALSE
2086,69,Male,Clothing,Fall,New York,Jeans,1,7855,No,17,9,Credit Card,21,19,4,34564,8,Footwear,2.36,FALSE
2087,65,Male,Clothing,Summer,North Dakota,Dress,18,976,No,6,2,Credit Card,11,13,2,73730,7,Clothing,3.64,FALSE
2088,54,Male,Accessories,Summer,Wisconsin,Hat,16,6635,Yes,14,7,Mobile Wallet,9,9,4,39893,8,Clothing,1.74,FALSE
2089,39,Male,Footwear,Spring,California,Sandals,16,9236,No,7,4,Mobile Wallet,20,87,10,45765,3,Accessories,1.72,FALSE
2090,37,Male,Outerwear,Spring,Maryland,Jacket,15,4401,Yes,1,7,Credit Card,4,61,9,35456,3,Outerwear,4.94,FALSE
2091,51,Male,Clothing,Winter,Massachusetts,Socks,16,3708,Yes,10,2,Debit Card,18,93,8,67516,6,Clothing,1.28,TRUE
2092,26,Male,Clothing,Fall,Washington,Jeans,10,7424,Yes,1,2,Cash,26,92,7,50047,6,Footwear,3.73,FALSE
2093,42,Male,Footwear,Fall,Minnesota,Sandals,7,6147,Yes,2,3,Mobile Wallet,5,6,6,55543,2,Clothing,4.35,TRUE
2094,21,Male,Clothing,Spring,Washington,Dress,6,178,No,20,10,Cash,19,91,6,82480,6,Footwear,1.6,TRUE
2095,53,Male,Clothing,Spring,South Carolina,Socks,7,3276,No,1,2,Cash,30,84,9,53660,7,Accessories,3.66,TRUE
2096,36,Male,Clothing,Fall,New Mexico,Hoodie,5,823,No,8,3,Credit Card,11,9,1,71355,4,Footwear,1.47,TRUE
2097,21,Male,Clothing,Summer,North Carolina,Dress,6,9862,No,10,2,Credit Card,2,49,9,97353,8,Outerwear,2.23,TRUE
2098,33,Male,Footwear,Winter,Iowa,Sneakers,15,8539,No,15,6,Cash,12,57,5,42699,2,Outerwear,1.66,TRUE
2099,49,Male,Clothing,Summer,Louisiana,T-shirt,19,4849,Yes,23,3,Mobile Wallet,15,52,8,52762,10,Footwear,3.87,TRUE
2100,31,Male,Clothing,Summer,Oklahoma,T-shirt,9,7007,Yes,24,1,Debit Card,12,62,9,56065,6,Accessories,4.06,FALSE
2101,68,Male,Clothing,Spring,Michigan,Sweater,7,6402,No,14,7,Debit Card,28,92,8,91871,3,Footwear,1.29,TRUE
2102,49,Male,Clothing,Winter,Oregon,Shirt,10,2957,No,3,2,Cash,25,56,9,50617,3,Accessories,1.43,FALSE
2103,23,Male,Accessories,Spring,Idaho,Hat,11,7423,Yes,3,4,Credit Card,4,61,8,104575,7,Accessories,1.1,TRUE
2104,30,Male,Clothing,Summer,Indiana,Pants,19,8839,Yes,2,4,Credit Card,10,29,3,108781,5,Accessories,3.56,FALSE
2105,53,Male,Footwear,Spring,New Mexico,Shoes,3,1340,Yes,12,6,Cash,15,43,3,47295,9,Footwear,3.25,TRUE
2106,65,Male,Accessories,Spring,South Carolina,Gloves,9,4606,Yes,10,9,Mobile Wallet,5,31,10,75229,9,Accessories,3.01,TRUE
2107,60,Male,Accessories,Fall,Vermont,Jewelry,7,4839,Yes,13,8,Debit Card,20,25,1,82044,5,Accessories,1.86,TRUE
2108,46,Male,Clothing,Winter,Delaware,Pants,6,2538,Yes,11,7,Mobile Wallet,1,11,4,47834,1,Clothing,4.65,FALSE
2109,54,Male,Clothing,Winter,North Dakota,Hoodie,19,9307,Yes,24,7,Cash,30,39,3,74424,9,Outerwear,2.19,TRUE
2110,59,Male,Accessories,Fall,California,Jewelry,19,8723,Yes,23,4,Mobile Wallet,23,67,4,33356,9,Clothing,4.94,TRUE
2111,52,Male,Clothing,Spring,Montana,Socks,1,9183,No,1,3,Credit Card,26,31,5,114655,5,Accessories,4.51,FALSE
2112,41,Male,Accessories,Spring,Missouri,Sunglasses,18,8461,No,10,1,Credit Card,14,99,5,102691,8,Footwear,2.85,FALSE
2113,43,Male,Accessories,Fall,Tennessee,Belt,11,5094,No,12,9,Debit Card,14,45,1,62632,9,Footwear,2.37,FALSE
2114,63,Male,Clothing,Spring,Virginia,Dress,3,8181,Yes,16,4,Mobile Wallet,26,5,5,92506,9,Clothing,3.67,TRUE
2115,37,Male,Clothing,Winter,Vermont,Shirt,9,3986,Yes,4,2,Mobile Wallet,5,72,8,50632,1,Clothing,2.1,FALSE
2116,44,Male,Accessories,Winter,Rhode Island,Scarf,10,804,No,15,10,Credit Card,27,10,1,67296,7,Outerwear,2.85,FALSE
2117,67,Male,Outerwear,Summer,Kansas,Jacket,2,6637,No,17,2,Cash,22,32,4,104960,9,Clothing,2.92,TRUE
2118,27,Male,Clothing,Summer,Colorado,Dress,19,8134,No,11,4,Mobile Wallet,9,97,8,95669,9,Accessories,2.18,FALSE
2119,60,Male,Clothing,Fall,Georgia,Socks,19,7381,No,14,10,Mobile Wallet,2,23,4,95290,3,Clothing,2.23,TRUE
2120,58,Male,Accessories,Spring,Nebraska,Jewelry,13,3316,Yes,8,7,Cash,10,30,9,37991,5,Footwear,1.95,TRUE
2121,53,Male,Accessories,Fall,Missouri,Scarf,17,4222,No,12,4,Mobile Wallet,24,23,2,83492,7,Accessories,4.04,TRUE
2122,43,Male,Accessories,Winter,Alaska,Backpack,19,3695,Yes,21,8,Mobile Wallet,28,51,6,37701,10,Outerwear,4.08,FALSE
2123,32,Male,Outerwear,Fall,Virginia,Jacket,16,7709,Yes,17,5,Credit Card,6,60,1,81352,3,Accessories,2.37,FALSE
2124,54,Male,Outerwear,Spring,Nebraska,Coat,2,8880,No,1,5,Cash,4,61,1,105990,5,Outerwear,4.62,TRUE
2125,47,Male,Clothing,Fall,Rhode Island,Skirt,14,6497,Yes,23,6,Debit Card,5,37,1,109076,4,Clothing,1.64,TRUE
2126,57,Male,Outerwear,Fall,New Hampshire,Coat,20,8162,No,23,7,Cash,28,52,9,67704,9,Clothing,2.35,FALSE
2127,63,Male,Footwear,Winter,Alabama,Shoes,10,7024,No,22,7,Credit Card,7,38,7,85469,7,Clothing,1.32,TRUE
2128,70,Male,Footwear,Spring,North Carolina,Boots,7,3904,Yes,13,5,Mobile Wallet,19,52,1,101018,4,Footwear,4.07,TRUE
2129,62,Male,Outerwear,Fall,New Mexico,Coat,20,7363,No,18,1,Debit Card,9,84,8,66979,2,Clothing,2.33,FALSE
2130,40,Male,Clothing,Fall,Minnesota,Skirt,11,344,Yes,5,7,Debit Card,23,38,7,84022,3,Footwear,2.88,FALSE
2131,25,Male,Accessories,Summer,Arizona,Backpack,15,9458,No,22,4,Debit Card,11,96,7,97251,1,Outerwear,1.42,TRUE
2132,19,Male,Clothing,Fall,Montana,Shorts,10,3495,Yes,18,4,Debit Card,21,62,2,30123,3,Accessories,3.7,TRUE
2133,25,Male,Clothing,Fall,Vermont,Skirt,9,2348,No,21,8,Debit Card,5,24,7,76856,5,Outerwear,1.38,TRUE
2134,21,Male,Accessories,Summer,Maine,Hat,4,6115,No,15,5,Credit Card,17,24,6,34980,5,Accessories,4.68,FALSE
2135,55,Male,Footwear,Winter,Virginia,Sandals,7,4197,No,24,10,Mobile Wallet,29,86,1,94009,8,Accessories,4.35,TRUE
2136,34,Male,Accessories,Winter,California,Sunglasses,20,1162,Yes,1,10,Debit Card,24,13,6,84288,1,Footwear,4.9,TRUE
2137,47,Male,Accessories,Summer,New York,Sunglasses,17,1478,Yes,14,2,Credit Card,27,65,5,48399,4,Accessories,2.99,FALSE
2138,27,Male,Clothing,Winter,Indiana,Socks,12,6187,Yes,16,8,Cash,2,81,10,69956,9,Footwear,3.58,FALSE
2139,67,Male,Clothing,Fall,Mississippi,Sweater,11,6052,No,19,2,Cash,29,78,8,55789,2,Footwear,2.56,FALSE
2140,40,Male,Footwear,Winter,New York,Boots,19,6062,Yes,1,7,Debit Card,3,18,6,114917,5,Accessories,2.58,TRUE
2141,53,Male,Accessories,Fall,New Mexico,Handbag,17,7611,No,1,1,Debit Card,30,67,9,70661,9,Accessories,3.52,TRUE
2142,24,Male,Clothing,Winter,Kentucky,Dress,8,2988,No,4,10,Debit Card,15,2,1,114510,2,Clothing,2.83,FALSE
2143,47,Male,Accessories,Winter,North Dakota,Hat,4,9868,Yes,5,8,Mobile Wallet,29,21,9,61896,9,Outerwear,3.38,TRUE
2144,53,Male,Footwear,Fall,Arkansas,Sandals,10,5086,No,18,7,Cash,8,76,2,59026,2,Accessories,4.93,TRUE
2145,47,Male,Footwear,Winter,Maryland,Shoes,15,5136,No,14,2,Mobile Wallet,21,50,5,42573,6,Outerwear,2.3,FALSE
2146,38,Male,Clothing,Winter,Connecticut,Skirt,3,8727,No,1,10,Mobile Wallet,25,49,6,83736,6,Accessories,4.41,FALSE
2147,48,Male,Accessories,Summer,Utah,Sunglasses,11,7349,No,20,9,Debit Card,16,23,1,58243,7,Outerwear,1.55,FALSE
2148,47,Male,Clothing,Fall,Missouri,Skirt,16,1189,Yes,21,6,Cash,30,51,3,113171,6,Clothing,1.02,TRUE
2149,19,Male,Clothing,Winter,Nebraska,T-shirt,16,3427,No,24,5,Mobile Wallet,18,21,7,100869,4,Footwear,4.16,TRUE
2150,38,Male,Footwear,Winter,Hawaii,Sandals,10,6574,No,14,9,Debit Card,3,40,1,82044,5,Footwear,4.64,TRUE
2151,57,Male,Clothing,Spring,Illinois,Shirt,8,5473,No,24,2,Credit Card,16,86,6,102659,9,Footwear,1.83,TRUE
2152,70,Male,Clothing,Fall,Vermont,Jeans,10,7370,No,6,3,Credit Card,15,34,8,73559,7,Clothing,1.01,FALSE
2153,38,Male,Clothing,Summer,New Jersey,Shorts,3,6188,Yes,11,5,Credit Card,3,53,4,108889,1,Clothing,2.76,TRUE
2154,35,Male,Clothing,Fall,Kentucky,Shirt,16,8114,No,6,6,Mobile Wallet,2,36,10,64699,4,Footwear,1.8,TRUE
2155,46,Male,Accessories,Spring,Wyoming,Scarf,11,7674,No,12,7,Debit Card,27,23,4,46760,6,Footwear,2.68,TRUE
2156,32,Male,Accessories,Fall,Hawaii,Handbag,10,5122,No,15,8,Mobile Wallet,10,80,5,99556,8,Clothing,4.7,FALSE
2157,38,Male,Clothing,Winter,Missouri,Skirt,5,9781,Yes,13,6,Credit Card,20,86,1,119996,6,Clothing,1.95,FALSE
2158,41,Male,Accessories,Winter,Mississippi,Handbag,11,4502,No,17,10,Debit Card,16,61,7,39342,9,Clothing,2.63,TRUE
2159,19,Male,Accessories,Spring,Massachusetts,Gloves,2,9706,Yes,13,6,Credit Card,19,10,1,67848,3,Outerwear,4.86,TRUE
2160,18,Male,Clothing,Fall,Louisiana,Shirt,16,6153,Yes,16,4,Mobile Wallet,14,84,6,51487,9,Footwear,1.11,TRUE
2161,45,Male,Clothing,Winter,West Virginia,Blouse,20,9445,No,8,8,Credit Card,8,11,5,97462,2,Accessories,1.49,TRUE
2162,23,Male,Clothing,Summer,Washington,Dress,20,9713,No,10,10,Credit Card,2,47,8,66813,4,Footwear,2.51,TRUE
2163,60,Male,Clothing,Summer,Oregon,Shorts,2,3774,No,4,2,Debit Card,19,17,7,75944,5,Footwear,2.15,FALSE
2164,52,Male,Footwear,Spring,New York,Shoes,2,1659,No,1,4,Cash,13,25,3,33422,2,Accessories,2.23,FALSE
2165,42,Male,Footwear,Winter,Iowa,Sandals,9,1550,Yes,3,4,Cash,10,14,7,58770,3,Clothing,4.94,TRUE
2166,29,Male,Clothing,Summer,Idaho,Pants,14,3945,Yes,11,10,Mobile Wallet,15,90,6,76681,4,Outerwear,4.33,FALSE
2167,31,Male,Outerwear,Spring,New Jersey,Jacket,7,5929,Yes,1,7,Debit Card,24,61,4,92465,2,Outerwear,4.59,TRUE
2168,30,Male,Clothing,Winter,Ohio,Skirt,10,8129,No,19,5,Mobile Wallet,4,100,1,81827,6,Accessories,3.04,TRUE
2169,23,Male,Accessories,Spring,Connecticut,Handbag,12,5276,Yes,9,8,Credit Card,16,20,9,30829,6,Accessories,4.56,TRUE
2170,31,Male,Outerwear,Fall,Florida,Coat,15,9775,No,6,10,Credit Card,3,97,2,40920,1,Clothing,2.05,FALSE
2171,40,Male,Clothing,Fall,South Carolina,Sweater,3,5710,No,3,8,Credit Card,19,96,3,65898,10,Outerwear,2.89,FALSE
2172,39,Male,Clothing,Summer,Missouri,Shorts,17,2998,No,16,5,Cash,18,29,2,109860,10,Accessories,2.49,TRUE
2173,28,Male,Clothing,Fall,Rhode Island,Skirt,5,4966,Yes,5,4,Cash,12,4,8,49719,1,Outerwear,2.62,FALSE
2174,23,Male,Accessories,Summer,Delaware,Gloves,2,668,No,7,1,Credit Card,11,77,1,117393,7,Clothing,4.99,TRUE
2175,42,Male,Accessories,Spring,Colorado,Backpack,16,5746,No,13,10,Credit Card,15,30,3,114973,1,Clothing,4.07,TRUE
2176,68,Male,Clothing,Spring,Nebraska,Dress,19,8262,Yes,13,5,Cash,19,26,5,64133,4,Clothing,3.48,TRUE
2177,24,Male,Accessories,Winter,Vermont,Belt,3,8552,No,23,9,Credit Card,27,71,1,115654,3,Clothing,4.23,TRUE
2178,24,Male,Accessories,Winter,Montana,Gloves,17,4468,No,3,1,Credit Card,2,25,1,45519,6,Accessories,2.18,TRUE
2179,21,Male,Accessories,Summer,Florida,Jewelry,4,7030,No,8,6,Credit Card,11,52,5,110456,4,Clothing,2.82,FALSE
2180,49,Male,Clothing,Fall,Delaware,Socks,15,729,No,2,3,Mobile Wallet,12,68,2,45089,3,Footwear,3.42,TRUE
2181,41,Male,Outerwear,Summer,Connecticut,Coat,6,8355,No,18,3,Credit Card,22,8,10,53371,9,Outerwear,1.33,FALSE
2182,22,Male,Accessories,Fall,Hawaii,Handbag,4,3990,Yes,22,4,Mobile Wallet,25,81,5,69570,7,Accessories,1.11,FALSE
2183,42,Male,Clothing,Winter,New Mexico,Blouse,15,9228,Yes,4,1,Credit Card,27,41,7,108149,8,Footwear,2.99,FALSE
2184,30,Male,Clothing,Spring,Kansas,Shorts,14,3225,No,2,7,Mobile Wallet,16,40,6,73008,2,Footwear,1.93,TRUE
2185,38,Male,Footwear,Spring,Nevada,Shoes,5,478,No,10,9,Mobile Wallet,10,55,9,78898,1,Footwear,3.59,FALSE
2186,40,Male,Clothing,Winter,North Carolina,Shorts,4,5499,No,5,1,Debit Card,10,18,6,70658,9,Accessories,1.61,TRUE
2187,55,Male,Footwear,Winter,New Mexico,Sandals,20,3826,Yes,23,3,Credit Card,2,49,5,59469,10,Clothing,2.6,FALSE
2188,37,Male,Clothing,Spring,Idaho,Blouse,2,524,Yes,19,2,Cash,17,90,6,53468,6,Footwear,1.14,TRUE
2189,41,Male,Outerwear,Winter,California,Coat,2,4171,No,15,5,Mobile Wallet,17,59,1,60964,5,Clothing,1.79,FALSE
2190,38,Male,Clothing,Fall,Wisconsin,Blouse,5,8066,No,20,9,Debit Card,19,80,4,76593,6,Accessories,2.02,TRUE
2191,42,Male,Accessories,Spring,Alaska,Belt,5,6644,Yes,24,4,Cash,24,1,10,33859,5,Clothing,1.55,FALSE
2192,26,Male,Clothing,Summer,Pennsylvania,Blouse,14,3022,No,4,10,Debit Card,27,5,10,46453,6,Clothing,2.35,FALSE
2193,41,Male,Accessories,Winter,Virginia,Scarf,14,8624,No,16,2,Mobile Wallet,28,65,10,94669,9,Footwear,1.27,FALSE
2194,27,Male,Clothing,Spring,California,Shirt,3,1371,No,23,5,Cash,1,11,9,50632,2,Footwear,2.82,TRUE
2195,61,Male,Clothing,Summer,Kentucky,Socks,7,6027,No,9,8,Debit Card,6,58,7,117822,2,Footwear,3.04,TRUE
2196,58,Male,Clothing,Fall,New York,Jeans,16,9609,No,12,8,Mobile Wallet,3,97,3,82372,10,Clothing,1.08,TRUE
2197,25,Male,Clothing,Spring,Vermont,Dress,6,2036,Yes,11,4,Debit Card,9,50,3,89840,6,Footwear,2.72,TRUE
2198,33,Male,Footwear,Summer,Pennsylvania,Boots,11,306,No,22,8,Cash,23,57,7,56394,2,Clothing,1.45,FALSE
2199,57,Male,Accessories,Summer,New York,Scarf,10,1705,Yes,19,3,Credit Card,23,20,3,36271,2,Outerwear,3.95,TRUE
2200,39,Male,Accessories,Summer,North Carolina,Scarf,19,945,No,8,2,Debit Card,7,42,6,113811,6,Clothing,2.7,TRUE
2201,60,Male,Accessories,Summer,Wyoming,Gloves,10,9425,Yes,20,8,Credit Card,27,82,4,42971,9,Footwear,4.88,FALSE
2202,39,Male,Clothing,Spring,Ohio,Pants,8,8427,Yes,15,3,Debit Card,7,47,5,79744,3,Accessories,1.41,TRUE
2203,42,Male,Clothing,Summer,Alabama,Dress,16,1518,Yes,18,9,Mobile Wallet,23,52,10,79093,7,Clothing,3.52,FALSE
2204,53,Male,Clothing,Winter,Rhode Island,Dress,16,8532,No,8,5,Mobile Wallet,20,67,1,87589,2,Footwear,4.82,TRUE
2205,20,Male,Clothing,Winter,Oregon,Jeans,7,2846,No,16,8,Credit Card,15,64,3,46984,4,Outerwear,4.3,FALSE
2206,46,Male,Clothing,Fall,North Dakota,Sweater,14,8204,No,14,9,Mobile Wallet,22,46,8,107332,8,Accessories,1.87,FALSE
2207,46,Male,Footwear,Spring,Illinois,Sandals,14,7065,Yes,24,4,Credit Card,13,97,1,107897,9,Footwear,1.94,FALSE
2208,69,Male,Accessories,Fall,New Mexico,Handbag,10,9172,Yes,13,1,Debit Card,18,27,1,68331,6,Outerwear,4.67,TRUE
2209,28,Male,Accessories,Summer,Colorado,Scarf,12,6348,No,24,2,Mobile Wallet,21,39,7,62981,7,Accessories,1.22,FALSE
2210,42,Male,Footwear,Summer,Utah,Sandals,11,7603,Yes,24,6,Mobile Wallet,29,79,8,40935,4,Outerwear,2.97,FALSE
2211,30,Male,Accessories,Summer,Virginia,Sunglasses,11,7768,Yes,9,1,Credit Card,10,86,8,112556,1,Clothing,3.65,TRUE
2212,50,Male,Clothing,Winter,Maine,Sweater,16,7832,No,17,9,Credit Card,4,6,6,113794,4,Footwear,3.52,FALSE
2213,59,Male,Clothing,Winter,Nebraska,Pants,1,9278,Yes,15,7,Mobile Wallet,22,49,1,76829,4,Footwear,3.52,FALSE
2214,54,Male,Accessories,Fall,Hawaii,Hat,12,6056,No,24,4,Debit Card,21,69,1,107558,5,Outerwear,4.65,TRUE
2215,50,Male,Accessories,Fall,Idaho,Belt,1,7639,No,21,7,Cash,18,67,7,39682,1,Footwear,2.56,TRUE
2216,25,Male,Footwear,Winter,West Virginia,Sandals,9,9586,No,23,5,Cash,22,75,6,54545,6,Footwear,3.9,TRUE
2217,41,Male,Clothing,Winter,Vermont,Pants,10,4246,No,9,6,Credit Card,6,31,7,114691,4,Clothing,1.97,TRUE
2218,35,Male,Accessories,Fall,Indiana,Jewelry,20,7674,No,9,9,Cash,22,16,7,32533,6,Outerwear,2.41,TRUE
2219,67,Male,Accessories,Winter,Idaho,Sunglasses,17,2158,No,19,4,Cash,28,38,1,105597,3,Outerwear,1.61,TRUE
2220,33,Male,Clothing,Fall,Minnesota,Blouse,2,9363,Yes,13,4,Cash,23,55,2,105619,9,Accessories,2,FALSE
2221,19,Male,Accessories,Fall,Wyoming,Belt,20,1106,No,19,4,Debit Card,22,48,6,72631,5,Outerwear,2.23,TRUE
2222,25,Male,Clothing,Fall,Kansas,Shorts,7,294,Yes,20,2,Cash,15,10,3,31498,10,Accessories,4.12,FALSE
2223,32,Male,Clothing,Summer,Georgia,Pants,1,9289,Yes,1,6,Credit Card,4,83,9,96416,10,Outerwear,2.41,TRUE
2224,30,Male,Footwear,Fall,Kansas,Sandals,19,5537,No,7,5,Debit Card,20,30,5,46133,1,Footwear,4.97,TRUE
2225,18,Male,Accessories,Winter,Nebraska,Gloves,7,9955,No,4,5,Credit Card,25,70,4,87467,9,Accessories,3.06,FALSE
2226,38,Male,Accessories,Spring,Washington,Belt,14,7230,Yes,21,2,Mobile Wallet,6,52,9,87467,9,Accessories,3.2,TRUE
2227,22,Male,Clothing,Spring,Missouri,Shirt,2,4575,Yes,1,4,Cash,16,58,7,52815,3,Accessories,2.67,TRUE
2228,40,Male,Accessories,Summer,Washington,Scarf,4,1485,No,3,4,Debit Card,16,28,2,80419,8,Accessories,2.65,FALSE
2229,54,Male,Accessories,Fall,Kansas,Gloves,18,913,Yes,20,10,Mobile Wallet,26,33,8,44904,7,Accessories,2.38,FALSE
2230,70,Male,Clothing,Fall,Minnesota,Pants,14,2264,No,7,9,Debit Card,28,36,4,98020,8,Accessories,2.23,FALSE
2231,52,Male,Footwear,Spring,Colorado,Sneakers,12,920,No,9,5,Debit Card,28,93,8,67300,1,Outerwear,2.86,FALSE
2232,34,Male,Outerwear,Fall,Utah,Jacket,15,6929,No,24,4,Cash,1,19,1,30734,2,Footwear,3.29,FALSE
2233,65,Male,Footwear,Spring,North Carolina,Shoes,11,837,Yes,11,1,Debit Card,9,42,5,101386,4,Clothing,1.15,TRUE
2234,38,Male,Clothing,Summer,Florida,Blouse,6,4752,Yes,9,1,Debit Card,10,18,9,84093,9,Footwear,1.41,FALSE
2235,35,Male,Footwear,Winter,New Hampshire,Boots,4,3428,Yes,15,7,Debit Card,6,71,2,80366,6,Footwear,4.73,FALSE
2236,40,Male,Clothing,Spring,Illinois,Socks,19,2894,Yes,13,6,Credit Card,17,15,6,77876,10,Footwear,3.83,TRUE
2237,23,Male,Clothing,Winter,Louisiana,T-shirt,6,8135,No,19,4,Mobile Wallet,3,16,8,72325,4,Accessories,3.8,TRUE
2238,45,Male,Footwear,Summer,Alabama,Sandals,14,560,No,13,10,Mobile Wallet,8,48,9,51402,8,Footwear,1.77,TRUE
2239,40,Male,Footwear,Winter,Florida,Sneakers,13,4570,No,18,5,Cash,8,27,10,38278,6,Footwear,4.35,FALSE
2240,42,Male,Accessories,Summer,Alabama,Jewelry,10,2338,Yes,2,7,Cash,21,2,5,108403,9,Outerwear,3.36,FALSE
2241,57,Male,Footwear,Winter,California,Sandals,3,7487,No,5,1,Debit Card,4,40,4,67224,3,Clothing,3.06,FALSE
2242,18,Male,Outerwear,Summer,Maryland,Jacket,16,2590,Yes,13,1,Mobile Wallet,28,11,4,114039,8,Footwear,3.88,FALSE
2243,18,Male,Clothing,Spring,Nevada,Skirt,7,7855,Yes,6,10,Mobile Wallet,15,54,9,116508,4,Outerwear,1.56,FALSE
2244,56,Male,Clothing,Winter,Massachusetts,Shirt,6,6426,No,16,4,Mobile Wallet,25,99,8,105225,10,Outerwear,2.98,TRUE
2245,35,Male,Clothing,Summer,South Carolina,Shorts,17,5281,No,7,10,Mobile Wallet,25,52,5,49832,10,Accessories,1.12,FALSE
2246,49,Male,Clothing,Fall,Delaware,Socks,3,522,Yes,8,2,Cash,28,77,2,34909,1,Outerwear,2.93,FALSE
2247,49,Male,Outerwear,Fall,Hawaii,Jacket,2,9320,No,23,9,Debit Card,22,8,10,85712,6,Accessories,3.56,FALSE
2248,34,Male,Accessories,Summer,Florida,Jewelry,2,9079,Yes,24,8,Credit Card,17,81,4,36073,4,Clothing,2.62,FALSE
2249,63,Male,Clothing,Winter,Rhode Island,T-shirt,3,635,No,8,9,Credit Card,15,32,2,81900,8,Accessories,1.59,FALSE
2250,42,Male,Accessories,Spring,Wyoming,Gloves,8,6964,Yes,22,1,Debit Card,15,6,4,70504,7,Outerwear,3.24,TRUE
2251,41,Male,Footwear,Summer,Colorado,Shoes,8,6677,Yes,14,8,Cash,13,30,7,114053,1,Accessories,3.44,TRUE
2252,26,Male,Footwear,Fall,Virginia,Shoes,5,5399,No,7,8,Mobile Wallet,22,57,2,96902,3,Footwear,3.03,FALSE
2253,48,Male,Footwear,Summer,Nebraska,Shoes,9,8340,Yes,22,2,Debit Card,2,47,4,45025,3,Clothing,2.64,TRUE
2254,62,Male,Clothing,Spring,Oklahoma,Hoodie,7,6691,No,1,5,Mobile Wallet,13,32,9,67639,8,Footwear,2.85,FALSE
2255,24,Male,Accessories,Winter,North Dakota,Belt,18,684,No,1,1,Debit Card,10,81,2,45979,1,Outerwear,2.82,TRUE
2256,48,Male,Outerwear,Spring,Michigan,Coat,12,7811,Yes,5,1,Credit Card,18,41,8,47007,6,Accessories,4.12,TRUE
2257,31,Male,Clothing,Fall,California,Blouse,13,5263,No,20,1,Credit Card,2,13,2,31454,10,Footwear,4.66,TRUE
2258,41,Male,Clothing,Fall,Tennessee,Skirt,11,6371,Yes,7,10,Cash,8,71,10,37298,10,Footwear,4.54,FALSE
2259,24,Male,Clothing,Winter,Ohio,T-shirt,4,538,Yes,16,2,Debit Card,25,57,2,109307,10,Clothing,1.91,TRUE
2260,60,Male,Clothing,Spring,Florida,Jeans,20,3500,Yes,7,4,Cash,21,15,2,119623,8,Clothing,2.64,FALSE
2261,38,Male,Accessories,Fall,Missouri,Scarf,11,2940,No,13,2,Cash,3,17,7,80011,6,Clothing,1.39,FALSE
2262,58,Male,Accessories,Spring,South Carolina,Backpack,20,8830,Yes,2,9,Credit Card,18,17,7,47514,7,Clothing,4.39,FALSE
2263,53,Male,Accessories,Winter,Arizona,Backpack,6,3979,No,23,3,Cash,30,45,2,33123,10,Footwear,4.7,TRUE
2264,44,Male,Accessories,Winter,Indiana,Scarf,1,2975,Yes,16,6,Credit Card,26,60,3,101101,2,Accessories,4.27,TRUE
2265,51,Male,Accessories,Summer,North Dakota,Hat,11,6598,Yes,10,7,Credit Card,22,42,6,71038,9,Footwear,1.06,TRUE
2266,36,Male,Outerwear,Fall,Montana,Coat,9,9783,No,15,8,Debit Card,5,93,8,100082,10,Footwear,3.82,TRUE
